28,"1","KENNEDY","BEDFORD READER-2016 MLA UPDATE","978131903051","290131903051","978-1-3190305-1-3","","MAC HIGHER","BEDFORD BK","13TH 17","",82.6,"New",61.95,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
29,"1","COHEN","50 ESSAYS:PORTABLE ANTHOLOGY","978131904372","290131904372","978-1-3190437-2-8","","MAC HIGHER","BEDFORD BK","5TH 17","",38.7,"New",29.05,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,45,0,45,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
30,"1","BRINER","ROARING LAMBS","978031030505","290031030505","978-0-310-30505-7","","ZONDERVAN","","","",0,"",0,"",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,0,0,0,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
31,"1","PANLILIO","THE CRUCIBLE","978081354681","290081354681","978-0-8135-4681-0","","RUTGERS","","","",0,"",0,"",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,30,0,0,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
32,"1","KIMERLING","MAP USE:READING,ANALYSIS,INTERPRETATION","978158948442","290158948442","978-1-5894844-2-9","","INGRAM PUB","ESRI","8TH 16","",100.0,"New",75.0,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,20,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
33,"1","SAMUELSON","ECONOMICS","978007351129","290007351129","978-0-07-351129-0","","MCG","IRWIN","19TH 10","",261.75,"New",196.3,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",90,100,60,50,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
34,"1","WILSON","CULTURE OF ANCIENT EGYPT","978022690152","290022690152","978-0-226-90152-7","","UCP","UCP","51","",16.0,"New",12.0,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",40,50,25,32,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
35,"1","BRAUN","HISTORIC COSTUME IN PICTURES","978048623150","290048623150","978-0-486-23150-1","","DOVER","DOVER","83","",19.95,"New",15.0,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,20,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
36,"1","KARLESKINT","INTRODUCTION TO MARINE BIOLOGY","978049556197","290049556197","978-0-495-56197-2","","CENGAGE L","B/C","3RD 10","OE",330.35,"New",214.75,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,30,0,30,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
37,"1","VIAULT","MODERN EUROPEAN HISTORY","978007067453","290007067453","978-0-07-067453-0","","MCG","MCG","90","",23.0,"New",17.25,"Used",0,"",0,"",0,"",0,"","",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,0,"00000000","00000000",0,0,"D17","Spring D 2017",0,20,0,20,"T","","","",0,0,0,0,0,0,0,0,0,0,0,"",0,0,"00000000",0,"",0,0,"00000000",0,"",0,0,"00000000",0
